	subject	list	trial_type	position	item	text	span	scheme	story	trial
16877	34	316	recall	3	222	-1	-1	human	KGB	1
16878	34	316	recall	4	223	-1	-1	human	KGB	1
16879	34	316	recall	5	230	-1	-1	human	KGB	1
16880	34	316	recall	6	227	-1	-1	human	KGB	1
16881	34	316	recall	7	231	-1	-1	human	KGB	1
16882	34	316	recall	8	233	-1	-1	human	KGB	1
16883	34	316	recall	9	238	-1	-1	human	KGB	1
16884	35	317	study	1	219	KGB was the umbrella organization name for the Soviet Union's premier security, secret police, and intelligence agency from 1954 to 1991.	[0, 137]	human	KGB	1
16885	35	317	study	2	220	The KGB's operational domain encompassed functions and powers like those exercised by the Central Intelligence Agency in the United States.	[137, 276]	human	KGB	1
16886	35	317	study	3	221	The ideological mission of the KGB comes from a concept originally developed by the Cheka, a former Soviet State Security organization.	[276, 411]	human	KGB	1
16887	35	317	study	4	222	"This concept of the ""sword and shield"" defined the KGBâ€™s duties:"	[411, 477]	human	KGB	1
16888	35	317	study	5	223	"""the shield to defend the revolution, the sword to smite its foes."""	[477, 544]	human	KGB	1
16889	35	317	study	6	224	The responsibilities of this clandestine organization were external espionage, counter- espionage, and the liquidation of anti-Soviet and counter-revolutionary organizations within the Soviet Union and abroad.	[544, 753]	human	KGB	1
16890	35	317	study	7	225	The KGB also guarded the national borders, Communist Party leaders, and critical state property.	[753, 849]	human	KGB	1
16891	35	317	study	8	226	To carry out these responsibilities, the KGB developed methods of collecting intelligence that paralleled the SIS (also known as MI6) of Great Britain.	[849, 1000]	human	KGB	1
16892	35	317	study	9	227	However, unlike the SIS, the KGB lacked sophisticated intelligence analysis capabilities, significantly hampering its ability to profit from the voluminous intelligence it collected.	[1000, 1182]	human	KGB	1
16893	35	317	study	10	228	In particular, it struggled to match the SISâ€™s use of signals intelligence,	[1182, 1259]	human	KGB	1
16894	35	317	study	11	229	a technology that gave the SIS an advantage over the KGB until the Cold War.	[1259, 1335]	human	KGB	1
16895	35	317	study	12	230	Unable to match the technology used by the SIS, the KGB mostly relied on human intelligence, particularly from illegal residents.	[1335, 1464]	human	KGB	1
16896	35	317	study	13	231	Later, during the Cold War, increased security in other countries frustrated KGB attempts to maintain its human intelligence network and, as a result, electronic espionage gained a higher priority.	[1464, 1661]	human	KGB	1
16897	35	317	study	14	232	The advances made in electronic espionage during this time produced a sizable financial windfall after the Cold War, when the KGB commercialized its advanced technologies for business applications.Â 	[1661, 1860]	human	KGB	1
16898	35	317	study	15	233	The KGB used the intelligence it gathered to pursue a number of agendas, such as the suppression of unorthodox beliefs and the persecution of Soviet dissidents.	[1860, 2020]	human	KGB	1
16899	35	317	study	16	234	"Indeed, this obsession with ""ideological subversion"" increased throughout the Cold War,"	[2020, 2107]	human	KGB	1
16900	35	317	study	17	235	reaching an apex with the appointment of Yuri Andropov as the chairman of the KGB in 1967.	[2107, 2197]	human	KGB	1
16901	35	317	study	18	236	Although Andropov declared that every instance of dissent was a threat to the Soviet state that must be challenged,	[2197, 2312]	human	KGB	1
16902	35	317	study	19	237	Nikita Khrushchev disagreed with Andropovâ€™s Stalinist-era tactics.	[2312, 2380]	human	KGB	1
16903	35	317	study	20	238	When Khrushchev became Premier of the Soviet Union, the tight controls over subversive beliefs and anti-Communist opinions were partially relaxed.	[2380, 2526]	human	KGB	1
16904	35	317	study	21	239	This relaxation of KGB policy resulted in the reemergence of critical literary works,	[2526, 2611]	human	KGB	1
16905	35	317	study	22	240	most notably the publication of One Day in the Life of Ivan Denisovich in 1962 by Aleksandr Solzhenitsyn.	[2611, 2716]	human	KGB	1
16906	35	317	study	23	241	Following Khrushchevâ€™s fall from power, the Soviet state and the KGB quickly returned to eliminating all forms of dissent and strict controls on expression remained until 1991.	[2716, 2894]	human	KGB	1
16907	35	317	study	24	242	In August of 1991, Colonel-General Vladimir Kryuchkov used the KGB's resources in aid of a coup attempt to overthrow Soviet President Mikhail Gorbachev.	[2894, 3046]	human	KGB	1
16908	35	317	study	25	243	Kryuchkov had become dismayed with Gorbachevâ€™s efforts to open up Soviet society.	[3046, 3129]	human	KGB	1
16909	35	317	study	26	244	However, the KGB had become too weak to make the coup successful and the takeover attempt collapsed,	[3129, 3229]	human	KGB	1
16910	35	317	study	27	245	resulting in the arrest of Colonel-General Kryuchkov and the appointment of a new leader.	[3229, 3318]	human	KGB	1
16911	35	317	study	28	246	As a result of this threat, President Gorbachev appointed a new Chairman, General Vadim Bakatin, and immediately ordered him to dissolve the KGB of the Soviet Union.	[3318, 3483]	human	KGB	1
16912	35	317	study	29	247	On November 6, 1991, the KGB officially ceased to exist and its services were divided into two separate organizations.	[3483, 3601]	human	KGB	1
16913	35	317	study	30	248	The SVR is now in charge of foreign intelligence gathering and the FSB provides internal security, but functions much like the Soviet KGB.	[3601, 3739]	human	KGB	1
16914	35	317	recall	1	219	-1	-1	human	KGB	1
16915	35	317	recall	2	225	-1	-1	human	KGB	1
16916	35	317	recall	3	224	-1	-1	human	KGB	1
16917	35	317	recall	4	220	-1	-1	human	KGB	1
16918	35	317	recall	5	227	-1	-1	human	KGB	1
16919	35	317	recall	6	228	-1	-1	human	KGB	1
16920	35	317	recall	7	230	-1	-1	human	KGB	1
16921	35	317	recall	8	231	-1	-1	human	KGB	1
16922	35	317	recall	9	232	-1	-1	human	KGB	1
16923	35	317	recall	10	236	-1	-1	human	KGB	1
16924	35	317	recall	11	233	-1	-1	human	KGB	1
16925	35	317	recall	12	237	-1	-1	human	KGB	1
16926	35	317	recall	13	238	-1	-1	human	KGB	1
16927	35	317	recall	14	239	-1	-1	human	KGB	1
16928	35	317	recall	15	240	-1	-1	human	KGB	1
16929	35	317	recall	16	241	-1	-1	human	KGB	1
16930	36	318	study	1	219	KGB was the umbrella organization name for the Soviet Union's premier security, secret police, and intelligence agency from 1954 to 1991.	[0, 137]	human	KGB	1
16931	36	318	study	2	220	The KGB's operational domain encompassed functions and powers like those exercised by the Central Intelligence Agency in the United States.	[137, 276]	human	KGB	1
16932	36	318	study	3	221	The ideological mission of the KGB comes from a concept originally developed by the Cheka, a former Soviet State Security organization.	[276, 411]	human	KGB	1
16933	36	318	study	4	222	"This concept of the ""sword and shield"" defined the KGBâ€™s duties:"	[411, 477]	human	KGB	1
16934	36	318	study	5	223	"""the shield to defend the revolution, the sword to smite its foes."""	[477, 544]	human	KGB	1
16935	36	318	study	6	224	The responsibilities of this clandestine organization were external espionage, counter- espionage, and the liquidation of anti-Soviet and counter-revolutionary organizations within the Soviet Union and abroad.	[544, 753]	human	KGB	1
16936	36	318	study	7	225	The KGB also guarded the national borders, Communist Party leaders, and critical state property.	[753, 849]	human	KGB	1
16937	36	318	study	8	226	To carry out these responsibilities, the KGB developed methods of collecting intelligence that paralleled the SIS (also known as MI6) of Great Britain.	[849, 1000]	human	KGB	1
16938	36	318	study	9	227	However, unlike the SIS, the KGB lacked sophisticated intelligence analysis capabilities, significantly hampering its ability to profit from the voluminous intelligence it collected.	[1000, 1182]	human	KGB	1
16939	36	318	study	10	228	In particular, it struggled to match the SISâ€™s use of signals intelligence,	[1182, 1259]	human	KGB	1
16940	36	318	study	11	229	a technology that gave the SIS an advantage over the KGB until the Cold War.	[1259, 1335]	human	KGB	1
16941	36	318	study	12	230	Unable to match the technology used by the SIS, the KGB mostly relied on human intelligence, particularly from illegal residents.	[1335, 1464]	human	KGB	1
16942	36	318	study	13	231	Later, during the Cold War, increased security in other countries frustrated KGB attempts to maintain its human intelligence network and, as a result, electronic espionage gained a higher priority.	[1464, 1661]	human	KGB	1
16943	36	318	study	14	232	The advances made in electronic espionage during this time produced a sizable financial windfall after the Cold War, when the KGB commercialized its advanced technologies for business applications.Â 	[1661, 1860]	human	KGB	1
16944	36	318	study	15	233	The KGB used the intelligence it gathered to pursue a number of agendas, such as the suppression of unorthodox beliefs and the persecution of Soviet dissidents.	[1860, 2020]	human	KGB	1
16945	36	318	study	16	234	"Indeed, this obsession with ""ideological subversion"" increased throughout the Cold War,"	[2020, 2107]	human	KGB	1
16946	36	318	study	17	235	reaching an apex with the appointment of Yuri Andropov as the chairman of the KGB in 1967.	[2107, 2197]	human	KGB	1
16947	36	318	study	18	236	Although Andropov declared that every instance of dissent was a threat to the Soviet state that must be challenged,	[2197, 2312]	human	KGB	1
16948	36	318	study	19	237	Nikita Khrushchev disagreed with Andropovâ€™s Stalinist-era tactics.	[2312, 2380]	human	KGB	1
16949	36	318	study	20	238	When Khrushchev became Premier of the Soviet Union, the tight controls over subversive beliefs and anti-Communist opinions were partially relaxed.	[2380, 2526]	human	KGB	1
16950	36	318	study	21	239	This relaxation of KGB policy resulted in the reemergence of critical literary works,	[2526, 2611]	human	KGB	1
16951	36	318	study	22	240	most notably the publication of One Day in the Life of Ivan Denisovich in 1962 by Aleksandr Solzhenitsyn.	[2611, 2716]	human	KGB	1
16952	36	318	study	23	241	Following Khrushchevâ€™s fall from power, the Soviet state and the KGB quickly returned to eliminating all forms of dissent and strict controls on expression remained until 1991.	[2716, 2894]	human	KGB	1
16953	36	318	study	24	242	In August of 1991, Colonel-General Vladimir Kryuchkov used the KGB's resources in aid of a coup attempt to overthrow Soviet President Mikhail Gorbachev.	[2894, 3046]	human	KGB	1
16954	36	318	study	25	243	Kryuchkov had become dismayed with Gorbachevâ€™s efforts to open up Soviet society.	[3046, 3129]	human	KGB	1
16955	36	318	study	26	244	However, the KGB had become too weak to make the coup successful and the takeover attempt collapsed,	[3129, 3229]	human	KGB	1
16956	36	318	study	27	245	resulting in the arrest of Colonel-General Kryuchkov and the appointment of a new leader.	[3229, 3318]	human	KGB	1
16957	36	318	study	28	246	As a result of this threat, President Gorbachev appointed a new Chairman, General Vadim Bakatin, and immediately ordered him to dissolve the KGB of the Soviet Union.	[3318, 3483]	human	KGB	1
16958	36	318	study	29	247	On November 6, 1991, the KGB officially ceased to exist and its services were divided into two separate organizations.	[3483, 3601]	human	KGB	1
16959	36	318	study	30	248	The SVR is now in charge of foreign intelligence gathering and the FSB provides internal security, but functions much like the Soviet KGB.	[3601, 3739]	human	KGB	1
16960	36	318	recall	1	219	-1	-1	human	KGB	1
16961	36	318	recall	2	230	-1	-1	human	KGB	1
16962	36	318	recall	3	233	-1	-1	human	KGB	1
16963	36	318	recall	4	239	-1	-1	human	KGB	1
16964	36	318	recall	5	240	-1	-1	human	KGB	1
16965	36	318	recall	6	241	-1	-1	human	KGB	1
16966	36	318	recall	7	247	-1	-1	human	KGB	1
16967	37	319	study	1	219	KGB was the umbrella organization name for the Soviet Union's premier security, secret police, and intelligence agency from 1954 to 1991.	[0, 137]	human	KGB	1
16968	37	319	study	2	220	The KGB's operational domain encompassed functions and powers like those exercised by the Central Intelligence Agency in the United States.	[137, 276]	human	KGB	1
16969	37	319	study	3	221	The ideological mission of the KGB comes from a concept originally developed by the Cheka, a former Soviet State Security organization.	[276, 411]	human	KGB	1
16970	37	319	study	4	222	"This concept of the ""sword and shield"" defined the KGBâ€™s duties:"	[411, 477]	human	KGB	1
16971	37	319	study	5	223	"""the shield to defend the revolution, the sword to smite its foes."""	[477, 544]	human	KGB	1
16972	37	319	study	6	224	The responsibilities of this clandestine organization were external espionage, counter- espionage, and the liquidation of anti-Soviet and counter-revolutionary organizations within the Soviet Union and abroad.	[544, 753]	human	KGB	1
16973	37	319	study	7	225	The KGB also guarded the national borders, Communist Party leaders, and critical state property.	[753, 849]	human	KGB	1
16974	37	319	study	8	226	To carry out these responsibilities, the KGB developed methods of collecting intelligence that paralleled the SIS (also known as MI6) of Great Britain.	[849, 1000]	human	KGB	1
16975	37	319	study	9	227	However, unlike the SIS, the KGB lacked sophisticated intelligence analysis capabilities, significantly hampering its ability to profit from the voluminous intelligence it collected.	[1000, 1182]	human	KGB	1
16976	37	319	study	10	228	In particular, it struggled to match the SISâ€™s use of signals intelligence,	[1182, 1259]	human	KGB	1
16977	37	319	study	11	229	a technology that gave the SIS an advantage over the KGB until the Cold War.	[1259, 1335]	human	KGB	1
16978	37	319	study	12	230	Unable to match the technology used by the SIS, the KGB mostly relied on human intelligence, particularly from illegal residents.	[1335, 1464]	human	KGB	1
16979	37	319	study	13	231	Later, during the Cold War, increased security in other countries frustrated KGB attempts to maintain its human intelligence network and, as a result, electronic espionage gained a higher priority.	[1464, 1661]	human	KGB	1
16980	37	319	study	14	232	The advances made in electronic espionage during this time produced a sizable financial windfall after the Cold War, when the KGB commercialized its advanced technologies for business applications.Â 	[1661, 1860]	human	KGB	1
16981	37	319	study	15	233	The KGB used the intelligence it gathered to pursue a number of agendas, such as the suppression of unorthodox beliefs and the persecution of Soviet dissidents.	[1860, 2020]	human	KGB	1
16982	37	319	study	16	234	"Indeed, this obsession with ""ideological subversion"" increased throughout the Cold War,"	[2020, 2107]	human	KGB	1
16983	37	319	study	17	235	reaching an apex with the appointment of Yuri Andropov as the chairman of the KGB in 1967.	[2107, 2197]	human	KGB	1
16984	37	319	study	18	236	Although Andropov declared that every instance of dissent was a threat to the Soviet state that must be challenged,	[2197, 2312]	human	KGB	1
16985	37	319	study	19	237	Nikita Khrushchev disagreed with Andropovâ€™s Stalinist-era tactics.	[2312, 2380]	human	KGB	1
16986	37	319	study	20	238	When Khrushchev became Premier of the Soviet Union, the tight controls over subversive beliefs and anti-Communist opinions were partially relaxed.	[2380, 2526]	human	KGB	1
16987	37	319	study	21	239	This relaxation of KGB policy resulted in the reemergence of critical literary works,	[2526, 2611]	human	KGB	1
16988	37	319	study	22	240	most notably the publication of One Day in the Life of Ivan Denisovich in 1962 by Aleksandr Solzhenitsyn.	[2611, 2716]	human	KGB	1
16989	37	319	study	23	241	Following Khrushchevâ€™s fall from power, the Soviet state and the KGB quickly returned to eliminating all forms of dissent and strict controls on expression remained until 1991.	[2716, 2894]	human	KGB	1
16990	37	319	study	24	242	In August of 1991, Colonel-General Vladimir Kryuchkov used the KGB's resources in aid of a coup attempt to overthrow Soviet President Mikhail Gorbachev.	[2894, 3046]	human	KGB	1
16991	37	319	study	25	243	Kryuchkov had become dismayed with Gorbachevâ€™s efforts to open up Soviet society.	[3046, 3129]	human	KGB	1
16992	37	319	study	26	244	However, the KGB had become too weak to make the coup successful and the takeover attempt collapsed,	[3129, 3229]	human	KGB	1
16993	37	319	study	27	245	resulting in the arrest of Colonel-General Kryuchkov and the appointment of a new leader.	[3229, 3318]	human	KGB	1
16994	37	319	study	28	246	As a result of this threat, President Gorbachev appointed a new Chairman, General Vadim Bakatin, and immediately ordered him to dissolve the KGB of the Soviet Union.	[3318, 3483]	human	KGB	1
16995	37	319	study	29	247	On November 6, 1991, the KGB officially ceased to exist and its services were divided into two separate organizations.	[3483, 3601]	human	KGB	1
16996	37	319	study	30	248	The SVR is now in charge of foreign intelligence gathering and the FSB provides internal security, but functions much like the Soviet KGB.	[3601, 3739]	human	KGB	1
16997	37	319	recall	1	220	-1	-1	human	KGB	1
16998	37	319	recall	2	222	-1	-1	human	KGB	1
16999	37	319	recall	3	223	-1	-1	human	KGB	1
17000	37	319	recall	4	224	-1	-1	human	KGB	1
17001	37	319	recall	5	229	-1	-1	human	KGB	1
17002	37	319	recall	6	228	-1	-1	human	KGB	1
17003	37	319	recall	7	230	-1	-1	human	KGB	1
17004	37	319	recall	8	231	-1	-1	human	KGB	1
17005	37	319	recall	9	232	-1	-1	human	KGB	1
17006	37	319	recall	10	238	-1	-1	human	KGB	1
17007	37	319	recall	11	239	-1	-1	human	KGB	1
17008	37	319	recall	12	242	-1	-1	human	KGB	1
17009	37	319	recall	13	244	-1	-1	human	KGB	1
17010	37	319	recall	14	246	-1	-1	human	KGB	1
17011	37	319	recall	15	247	-1	-1	human	KGB	1
17012	37	319	recall	16	248	-1	-1	human	KGB	1
17013	38	320	study	1	219	KGB was the umbrella organization name for the Soviet Union's premier security, secret police, and intelligence agency from 1954 to 1991.	[0, 137]	human	KGB	1
17014	38	320	study	2	220	The KGB's operational domain encompassed functions and powers like those exercised by the Central Intelligence Agency in the United States.	[137, 276]	human	KGB	1
17015	38	320	study	3	221	The ideological mission of the KGB comes from a concept originally developed by the Cheka, a former Soviet State Security organization.	[276, 411]	human	KGB	1
17016	38	320	study	4	222	"This concept of the ""sword and shield"" defined the KGBâ€™s duties:"	[411, 477]	human	KGB	1
17017	38	320	study	5	223	"""the shield to defend the revolution, the sword to smite its foes."""	[477, 544]	human	KGB	1
17018	38	320	study	6	224	The responsibilities of this clandestine organization were external espionage, counter- espionage, and the liquidation of anti-Soviet and counter-revolutionary organizations within the Soviet Union and abroad.	[544, 753]	human	KGB	1
17019	38	320	study	7	225	The KGB also guarded the national borders, Communist Party leaders, and critical state property.	[753, 849]	human	KGB	1
17020	38	320	study	8	226	To carry out these responsibilities, the KGB developed methods of collecting intelligence that paralleled the SIS (also known as MI6) of Great Britain.	[849, 1000]	human	KGB	1
17021	38	320	study	9	227	However, unlike the SIS, the KGB lacked sophisticated intelligence analysis capabilities, significantly hampering its ability to profit from the voluminous intelligence it collected.	[1000, 1182]	human	KGB	1
17022	38	320	study	10	228	In particular, it struggled to match the SISâ€™s use of signals intelligence,	[1182, 1259]	human	KGB	1
17023	38	320	study	11	229	a technology that gave the SIS an advantage over the KGB until the Cold War.	[1259, 1335]	human	KGB	1
17024	38	320	study	12	230	Unable to match the technology used by the SIS, the KGB mostly relied on human intelligence, particularly from illegal residents.	[1335, 1464]	human	KGB	1
17025	38	320	study	13	231	Later, during the Cold War, increased security in other countries frustrated KGB attempts to maintain its human intelligence network and, as a result, electronic espionage gained a higher priority.	[1464, 1661]	human	KGB	1
17026	38	320	study	14	232	The advances made in electronic espionage during this time produced a sizable financial windfall after the Cold War, when the KGB commercialized its advanced technologies for business applications.Â 	[1661, 1860]	human	KGB	1
17027	38	320	study	15	233	The KGB used the intelligence it gathered to pursue a number of agendas, such as the suppression of unorthodox beliefs and the persecution of Soviet dissidents.	[1860, 2020]	human	KGB	1
17028	38	320	study	16	234	"Indeed, this obsession with ""ideological subversion"" increased throughout the Cold War,"	[2020, 2107]	human	KGB	1
17029	38	320	study	17	235	reaching an apex with the appointment of Yuri Andropov as the chairman of the KGB in 1967.	[2107, 2197]	human	KGB	1
17030	38	320	study	18	236	Although Andropov declared that every instance of dissent was a threat to the Soviet state that must be challenged,	[2197, 2312]	human	KGB	1
17031	38	320	study	19	237	Nikita Khrushchev disagreed with Andropovâ€™s Stalinist-era tactics.	[2312, 2380]	human	KGB	1
17032	38	320	study	20	238	When Khrushchev became Premier of the Soviet Union, the tight controls over subversive beliefs and anti-Communist opinions were partially relaxed.	[2380, 2526]	human	KGB	1
17033	38	320	study	21	239	This relaxation of KGB policy resulted in the reemergence of critical literary works,	[2526, 2611]	human	KGB	1
17034	38	320	study	22	240	most notably the publication of One Day in the Life of Ivan Denisovich in 1962 by Aleksandr Solzhenitsyn.	[2611, 2716]	human	KGB	1
17035	38	320	study	23	241	Following Khrushchevâ€™s fall from power, the Soviet state and the KGB quickly returned to eliminating all forms of dissent and strict controls on expression remained until 1991.	[2716, 2894]	human	KGB	1
17036	38	320	study	24	242	In August of 1991, Colonel-General Vladimir Kryuchkov used the KGB's resources in aid of a coup attempt to overthrow Soviet President Mikhail Gorbachev.	[2894, 3046]	human	KGB	1
17037	38	320	study	25	243	Kryuchkov had become dismayed with Gorbachevâ€™s efforts to open up Soviet society.	[3046, 3129]	human	KGB	1
17038	38	320	study	26	244	However, the KGB had become too weak to make the coup successful and the takeover attempt collapsed,	[3129, 3229]	human	KGB	1
17039	38	320	study	27	245	resulting in the arrest of Colonel-General Kryuchkov and the appointment of a new leader.	[3229, 3318]	human	KGB	1
17040	38	320	study	28	246	As a result of this threat, President Gorbachev appointed a new Chairman, General Vadim Bakatin, and immediately ordered him to dissolve the KGB of the Soviet Union.	[3318, 3483]	human	KGB	1
17041	38	320	study	29	247	On November 6, 1991, the KGB officially ceased to exist and its services were divided into two separate organizations.	[3483, 3601]	human	KGB	1
17042	38	320	study	30	248	The SVR is now in charge of foreign intelligence gathering and the FSB provides internal security, but functions much like the Soviet KGB.	[3601, 3739]	human	KGB	1
17043	38	320	recall	1	219	-1	-1	human	KGB	1
17044	38	320	recall	2	226	-1	-1	human	KGB	1
17045	38	320	recall	3	228	-1	-1	human	KGB	1
17046	38	320	recall	4	230	-1	-1	human	KGB	1
17047	38	320	recall	5	224	-1	-1	human	KGB	1
17048	38	320	recall	6	231	-1	-1	human	KGB	1
17049	38	320	recall	7	232	-1	-1	human	KGB	1
17050	38	320	recall	8	243	-1	-1	human	KGB	1
17051	38	320	recall	9	239	-1	-1	human	KGB	1
17052	38	320	recall	10	240	-1	-1	human	KGB	1
17053	38	320	recall	11	244	-1	-1	human	KGB	1
17054	39	321	study	1	219	KGB was the umbrella organization name for the Soviet Union's premier security, secret police, and intelligence agency from 1954 to 1991.	[0, 137]	human	KGB	1
17055	39	321	study	2	220	The KGB's operational domain encompassed functions and powers like those exercised by the Central Intelligence Agency in the United States.	[137, 276]	human	KGB	1
17056	39	321	study	3	221	The ideological mission of the KGB comes from a concept originally developed by the Cheka, a former Soviet State Security organization.	[276, 411]	human	KGB	1
17057	39	321	study	4	222	"This concept of the ""sword and shield"" defined the KGBâ€™s duties:"	[411, 477]	human	KGB	1
17058	39	321	study	5	223	"""the shield to defend the revolution, the sword to smite its foes."""	[477, 544]	human	KGB	1
17059	39	321	study	6	224	The responsibilities of this clandestine organization were external espionage, counter- espionage, and the liquidation of anti-Soviet and counter-revolutionary organizations within the Soviet Union and abroad.	[544, 753]	human	KGB	1
17060	39	321	study	7	225	The KGB also guarded the national borders, Communist Party leaders, and critical state property.	[753, 849]	human	KGB	1
17061	39	321	study	8	226	To carry out these responsibilities, the KGB developed methods of collecting intelligence that paralleled the SIS (also known as MI6) of Great Britain.	[849, 1000]	human	KGB	1
17062	39	321	study	9	227	However, unlike the SIS, the KGB lacked sophisticated intelligence analysis capabilities, significantly hampering its ability to profit from the voluminous intelligence it collected.	[1000, 1182]	human	KGB	1
17063	39	321	study	10	228	In particular, it struggled to match the SISâ€™s use of signals intelligence,	[1182, 1259]	human	KGB	1
17064	39	321	study	11	229	a technology that gave the SIS an advantage over the KGB until the Cold War.	[1259, 1335]	human	KGB	1
17065	39	321	study	12	230	Unable to match the technology used by the SIS, the KGB mostly relied on human intelligence, particularly from illegal residents.	[1335, 1464]	human	KGB	1
17066	39	321	study	13	231	Later, during the Cold War, increased security in other countries frustrated KGB attempts to maintain its human intelligence network and, as a result, electronic espionage gained a higher priority.	[1464, 1661]	human	KGB	1
17067	39	321	study	14	232	The advances made in electronic espionage during this time produced a sizable financial windfall after the Cold War, when the KGB commercialized its advanced technologies for business applications.Â 	[1661, 1860]	human	KGB	1
17068	39	321	study	15	233	The KGB used the intelligence it gathered to pursue a number of agendas, such as the suppression of unorthodox beliefs and the persecution of Soviet dissidents.	[1860, 2020]	human	KGB	1
17069	39	321	study	16	234	"Indeed, this obsession with ""ideological subversion"" increased throughout the Cold War,"	[2020, 2107]	human	KGB	1
17070	39	321	study	17	235	reaching an apex with the appointment of Yuri Andropov as the chairman of the KGB in 1967.	[2107, 2197]	human	KGB	1
17071	39	321	study	18	236	Although Andropov declared that every instance of dissent was a threat to the Soviet state that must be challenged,	[2197, 2312]	human	KGB	1
17072	39	321	study	19	237	Nikita Khrushchev disagreed with Andropovâ€™s Stalinist-era tactics.	[2312, 2380]	human	KGB	1
17073	39	321	study	20	238	When Khrushchev became Premier of the Soviet Union, the tight controls over subversive beliefs and anti-Communist opinions were partially relaxed.	[2380, 2526]	human	KGB	1
17074	39	321	study	21	239	This relaxation of KGB policy resulted in the reemergence of critical literary works,	[2526, 2611]	human	KGB	1
17075	39	321	study	22	240	most notably the publication of One Day in the Life of Ivan Denisovich in 1962 by Aleksandr Solzhenitsyn.	[2611, 2716]	human	KGB	1
17076	39	321	study	23	241	Following Khrushchevâ€™s fall from power, the Soviet state and the KGB quickly returned to eliminating all forms of dissent and strict controls on expression remained until 1991.	[2716, 2894]	human	KGB	1
17077	39	321	study	24	242	In August of 1991, Colonel-General Vladimir Kryuchkov used the KGB's resources in aid of a coup attempt to overthrow Soviet President Mikhail Gorbachev.	[2894, 3046]	human	KGB	1
17078	39	321	study	25	243	Kryuchkov had become dismayed with Gorbachevâ€™s efforts to open up Soviet society.	[3046, 3129]	human	KGB	1
17079	39	321	study	26	244	However, the KGB had become too weak to make the coup successful and the takeover attempt collapsed,	[3129, 3229]	human	KGB	1
17080	39	321	study	27	245	resulting in the arrest of Colonel-General Kryuchkov and the appointment of a new leader.	[3229, 3318]	human	KGB	1
17081	39	321	study	28	246	As a result of this threat, President Gorbachev appointed a new Chairman, General Vadim Bakatin, and immediately ordered him to dissolve the KGB of the Soviet Union.	[3318, 3483]	human	KGB	1
17082	39	321	study	29	247	On November 6, 1991, the KGB officially ceased to exist and its services were divided into two separate organizations.	[3483, 3601]	human	KGB	1
17083	39	321	study	30	248	The SVR is now in charge of foreign intelligence gathering and the FSB provides internal security, but functions much like the Soviet KGB.	[3601, 3739]	human	KGB	1
17084	39	321	recall	1	219	-1	-1	human	KGB	1
17085	39	321	recall	2	224	-1	-1	human	KGB	1
17086	39	321	recall	3	233	-1	-1	human	KGB	1
17087	39	321	recall	4	242	-1	-1	human	KGB	1
17088	39	321	recall	5	246	-1	-1	human	KGB	1
17089	39	321	recall	6	247	-1	-1	human	KGB	1
17090	39	321	recall	7	248	-1	-1	human	KGB	1
17091	40	322	study	1	219	KGB was the umbrella organization name for the Soviet Union's premier security, secret police, and intelligence agency from 1954 to 1991.	[0, 137]	human	KGB	1
17092	40	322	study	2	220	The KGB's operational domain encompassed functions and powers like those exercised by the Central Intelligence Agency in the United States.	[137, 276]	human	KGB	1
17093	40	322	study	3	221	The ideological mission of the KGB comes from a concept originally developed by the Cheka, a former Soviet State Security organization.	[276, 411]	human	KGB	1
17094	40	322	study	4	222	"This concept of the ""sword and shield"" defined the KGBâ€™s duties:"	[411, 477]	human	KGB	1
17095	40	322	study	5	223	"""the shield to defend the revolution, the sword to smite its foes."""	[477, 544]	human	KGB	1
17096	40	322	study	6	224	The responsibilities of this clandestine organization were external espionage, counter- espionage, and the liquidation of anti-Soviet and counter-revolutionary organizations within the Soviet Union and abroad.	[544, 753]	human	KGB	1
17097	40	322	study	7	225	The KGB also guarded the national borders, Communist Party leaders, and critical state property.	[753, 849]	human	KGB	1
17098	40	322	study	8	226	To carry out these responsibilities, the KGB developed methods of collecting intelligence that paralleled the SIS (also known as MI6) of Great Britain.	[849, 1000]	human	KGB	1
17099	40	322	study	9	227	However, unlike the SIS, the KGB lacked sophisticated intelligence analysis capabilities, significantly hampering its ability to profit from the voluminous intelligence it collected.	[1000, 1182]	human	KGB	1
17100	40	322	study	10	228	In particular, it struggled to match the SISâ€™s use of signals intelligence,	[1182, 1259]	human	KGB	1
17101	40	322	study	11	229	a technology that gave the SIS an advantage over the KGB until the Cold War.	[1259, 1335]	human	KGB	1
17102	40	322	study	12	230	Unable to match the technology used by the SIS, the KGB mostly relied on human intelligence, particularly from illegal residents.	[1335, 1464]	human	KGB	1
17103	40	322	study	13	231	Later, during the Cold War, increased security in other countries frustrated KGB attempts to maintain its human intelligence network and, as a result, electronic espionage gained a higher priority.	[1464, 1661]	human	KGB	1
17104	40	322	study	14	232	The advances made in electronic espionage during this time produced a sizable financial windfall after the Cold War, when the KGB commercialized its advanced technologies for business applications.Â 	[1661, 1860]	human	KGB	1
17105	40	322	study	15	233	The KGB used the intelligence it gathered to pursue a number of agendas, such as the suppression of unorthodox beliefs and the persecution of Soviet dissidents.	[1860, 2020]	human	KGB	1
17106	40	322	study	16	234	"Indeed, this obsession with ""ideological subversion"" increased throughout the Cold War,"	[2020, 2107]	human	KGB	1
